"epoch.mjd","a","e","i","om","w","ma","epoch","q","tp","n_obs_used"
55698,4.621,0.6961,11.52,242.02,144.89,232.77,2455698.5,1.404,2456980.64,552
53403,3.104,0.5983,8.36,341.50,0.77,96.98,2453403.5,1.247,2452865.46,343
56366,5.807,0.6747,4.42,158.12,222.11,314.56,2456366.5,1.889,2457011.59,220
54113,6.674,0.3623,4.84,63.14,333.70,185.99,2454113.5,4.256,2457157.62,351
55079,4.451,0.6066,17.66,11.44,50.78,150.92,2455079.5,1.751,2453641.43,379
54618,4.166,0.4247,13.18,9.05,31.21,68.59,2454618.5,2.397,2454026.69,274
56894,2.189,0.1156,4.97,279.29,144.29,39.87,2456894.5,1.936,2456763.47,208
57971,3.459,0.4301,19.79,144.89,207.69,184.47,2457971.5,1.971,2459117.32,161
57301,3.154,0.2417,10.97,106.50,253.52,70.99,2457301.5,2.392,2456898.01,166
55855,7.275,0.4160,3.98,267.70,213.41,268.90,2455855.5,4.249,2457669.37,384
56171,5.023,0.5163,17.91,69.60,66.94,223.56,2456171.5,2.430,2457729.94,2345
53833,4.328,0.1665,9.88,246.93,191.77,336.60,2453833.5,3.607,2454047.26,111
56433,2.957,0.5802,11.96,275.69,334.74,203.07,2456433.5,1.241,2457242.99,93
56030,7.53,0.6752,17.89,35.75,313.18,298.66,2456030.5,2.445,2457316.52,442
56545,3.573,0.6650,15.07,111.37,203.68,263.69,2456545.5,1.197,2457205.43,369
55658,3.103,0.6824,4.89,295.96,0.67,73.92,2455658.5,0.985,2455248.58,121
53458,2.427,0.9807,19.74,165.27,172.41,28.99,2453458.5,0.047,2453347.32,91
57179,2.516,0.9787,12.59,359.52,49.05,337.76,2457179.5,0.054,2457269.56,318
59256,2.582,0.9848,5.37,324.23,353.17,5.79,2459256.5,0.039,2459232.13,66
56273,3.094,0.1538,21.42,270.65,58.90,163.57,2456273.5,2.618,2455370.39,500
55065,3.42,0.6210,16.16,259.30,346.96,14.38,2455065.5,1.296,2454973.26,1129
56104,4.073,0.3182,2.47,99.82,278.83,214.57,2456104.5,2.777,2457317.29,184
54921,3.558,0.5640,36.28,174.00,185.02,1.36,2454921.5,1.551,2454912.22,125
54195,4.195,0.5519,17.71,341.81,30.33,355.84,2454195.5,1.880,2454231.74,393
56422,5.189,0.6801,21.47,88.79,342.31,281.69,2456422.5,1.660,2457361.76,685
55384,6.589,0.5490,15.54,294.33,186.75,228.92,2455384.5,2.972,2457634.05,300
56466,3.005,0.0417,9.74,216.86,177.85,223.44,2456466.5,2.880,2457188.32,178
55520,3.087,0.4886,9.38,3.82,152.43,6.84,2455520.5,1.579,2455482.84,385
57030,4.224,0.7359,131.88,115.56,26.14,308.68,2457030.5,1.115,2457482.44,664
55462,6.488,0.3545,19.06,92.78,81.11,215.03,2455462.5,4.188,2457893.06,400
55244,3.588,0.5435,7.28,330.89,162.31,56.65,2455244.5,1.638,2454853.84,422
54677,4.813,0.4529,18.56,299.24,313.96,66.43,2454677.5,2.633,2453965.86,164
57118,3.291,0.4975,15.39,106.20,160.70,283.44,2457118.5,1.654,2457582.27,220
56438,3.9,0.4113,25.37,9.85,4.65,196.76,2456438.5,2.296,2457714.15,506
55339,3.676,0.6398,5.75,172.78,27.16,46.28,2455339.5,1.324,2455008.49,141
55510,4.237,0.2809,2.08,291.83,36.02,111.53,2455510.5,3.047,2454523.52,289
55975,4.291,0.4152,3.80,30.05,312.43,187.15,2455975.5,2.509,2457534.21,230
57600,3.043,0.9826,13.27,43.40,58.70,5.45,2457600.5,0.053,2457571.14,283
56521,5.475,0.5842,5.58,257.27,137.58,263.13,2456521.5,2.277,2457780.64,299
55525,4.887,0.4220,3.48,273.29,140.37,162.31,2455525.5,2.825,2453746.16,532
56648,4.042,0.2196,2.72,154.54,196.82,246.24,2456648.5,3.155,2457586.49,129
55727,4.482,0.5039,22.17,102.57,335.75,144.85,2455727.5,2.224,2454332.98,534
57215,3.611,0.3843,11.75,261.05,98.49,298.60,2457215.5,2.224,2457643.01,146
58206,3.169,0.3017,17.57,313.56,134.17,112.50,2458206.5,2.213,2457562.61,84
57280,3.568,0.3005,5.50,331.82,256.26,255.76,2457280.5,2.496,2457993.37,123
55791,4.105,0.0869,7.36,65.67,150.06,77.24,2455791.5,3.748,2455139.72,152
57042,4.428,0.2951,12.79,283.50,352.37,328.19,2457042.5,3.121,2457343.26,56
56220,6.598,0.6177,21.07,28.14,309.35,260.85,2456220.5,2.523,2457925.52,634
56186,4.164,0.4694,28.42,121.60,230.51,136.97,2456186.5,2.209,2455005.64,115
56669,2.29,0.1250,5.26,320.24,132.74,66.85,2456669.5,2.004,2456434.50,250
55660,3.472,0.5081,11.04,51.44,336.40,357.62,2455660.5,1.708,2455676.11,960
57814,4.163,0.3540,9.63,160.81,226.20,326.32,2457814.5,2.689,2458104.74,186
55170,4.45,0.4355,6.33,44.68,1.29,36.33,2455170.5,2.512,2454824.55,293
56372,3.155,0.2361,11.06,85.78,300.58,33.60,2456372.5,2.410,2456181.43,185
57128,4.631,0.3225,10.26,149.81,200.25,275.14,2457128.5,3.138,2457986.68,133
56907,3.703,0.4973,24.08,2.24,354.20,211.04,2456907.5,1.862,2457984.63,134
58011,4.946,0.4379,13.88,203.28,219.24,333.96,2458011.5,2.780,2458302.12,380
56838,3.405,0.5577,3.97,169.95,315.22,146.51,2456838.5,1.506,2455904.56,110
57841,2.877,0.7226,12.16,46.23,211.92,268.62,2457841.5,0.798,2458293.91,752
58101,3.186,0.5733,9.84,87.44,66.40,349.81,2458101.5,1.359,2458160.26,403
55320,3.501,0.3474,8.85,70.80,153.58,268.01,2455320.5,2.285,2455931.95,74
56029,3.511,0.2799,8.46,58.74,173.48,20.10,2456029.5,2.528,2455895.34,129
56083,5.504,0.6285,15.45,258.17,118.81,185.41,2456083.5,2.044,2458370.53,784
57084,4.385,0.5546,10.32,47.37,13.33,218.12,2457084.5,1.953,2458406.25,404
54038,6.459,0.6122,19.37,55.27,356.83,104.46,2454038.5,2.504,2452298.86,215
54648,4.164,0.4780,17.41,67.41,308.64,286.47,2454648.5,2.174,2455282.40,175
54936,4.494,0.1535,9.52,325.86,27.46,359.32,2454936.5,3.804,2454943.04,438
56703,3.802,0.3937,13.77,232.02,221.22,110.52,2456703.5,2.305,2455872.13,900
55703,4.969,0.4625,10.79,8.16,51.42,112.06,2455703.5,2.671,2454444.25,286
57232,5.567,0.6600,17.37,359.97,119.43,266.89,2457232.5,1.893,2458473.28,313
55307,5.857,0.5151,1.19,315.15,285.51,118.83,2455307.5,2.840,2453598.36,452
56793,6.728,0.2514,9.02,226.03,354.49,233.07,2456793.5,5.037,2459041.02,189
56934,6.319,0.4652,19.13,94.60,194.65,222.36,2456934.5,3.379,2459152.98,328
56168,3.529,0.3365,12.38,184.06,31.07,344.17,2456168.5,2.342,2456275.01,98
58401,4.528,0.3264,8.23,133.11,90.06,335.45,2458401.5,3.050,2458641.46,247
57213,7.123,0.6795,28.46,174.11,172.54,280.01,2457213.5,2.283,2458756.24,175
56517,6.051,0.2767,7.87,181.66,175.69,144.44,2456517.5,4.376,2454336.37,440
54414,3.497,0.6114,11.87,213.64,128.06,65.82,2454414.5,1.359,2453977.73,345
58267,2.909,0.6152,7.29,354.58,37.12,260.65,2458267.5,1.119,2458767.68,580
56253,4.275,0.4023,16.86,357.16,44.33,82.92,2456253.5,2.555,2455509.92,353
57295,4.052,0.4178,15.24,134.98,353.35,144.49,2457295.5,2.359,2456099.67,118
57120,4.799,0.7360,8.90,259.36,162.78,208.93,2457120.5,1.267,2458731.87,347
56851,5.239,0.6189,23.88,37.16,42.47,209.16,2456851.5,1.997,2458686.87,133
56402,5.62,0.7044,160.07,218.83,249.52,178.76,2456402.5,1.661,2453985.94,95
57436,5.809,0.7058,18.52,152.72,231.74,254.70,2457436.5,1.709,2458932.50,331
54714,4.68,0.1198,21.27,124.76,186.88,19.28,2454714.5,4.119,2454516.47,260
54304,6.156,0.6825,4.94,25.11,72.00,59.60,2454304.5,1.954,2453380.93,387
55867,4.773,0.1197,16.81,36.41,328.58,84.08,2455867.5,4.202,2454977.85,140
57815,4.339,0.3693,8.53,98.15,54.48,250.73,2457815.5,2.736,2458817.43,100
55418,6.467,0.3752,3.27,224.25,90.78,109.27,2455418.5,4.041,2453595.13,410
58023,6.845,0.4181,5.43,136.67,8.64,321.43,2458023.5,3.983,2458724.37,121
58084,3.855,0.4019,11.00,8.88,12.71,238.30,2458084.5,2.306,2459019.21,497
59200,3.128,0.5826,11.02,127.46,320.23,358.26,2459200.5,1.306,2459210.24,1589
58051,3.812,0.4418,13.35,207.57,213.32,186.54,2458051.5,2.128,2459361.23,400
58905,3.56,0.4090,10.93,176.41,238.71,308.66,2458905.5,2.104,2459255.44,410
54661,5.692,0.5820,12.87,0.10,310.23,57.94,2454661.5,2.379,2453863.16,264
55558,6.985,0.4376,30.85,123.20,326.89,146.33,2455558.5,3.928,2452818.05,1747
57066,5.408,0.5037,12.32,163.85,277.85,200.04,2457066.5,2.684,2459107.86,215
57257,5.205,0.0847,9.70,265.74,142.89,113.35,2457257.5,4.764,2455891.77,253
58091,3.607,0.6891,9.37,3.31,112.29,199.34,2458091.5,1.121,2459208.09,1017
54965,3.44,0.5740,1.43,8.81,353.07,96.73,2454965.5,1.465,2454339.32,193
58778,3.455,0.3850,4.90,80.84,92.34,344.37,2458778.5,2.125,2458880.32,731
57563,4.814,0.2635,19.26,190.39,224.16,144.76,2457563.5,3.545,2456012.30,767
56836,6.053,0.7107,17.14,143.78,15.04,200.92,2456836.5,1.751,2459240.21,1705
58411,6.613,0.5094,9.40,140.00,313.23,303.30,2458411.5,3.244,2459389.83,300
56565,5.807,0.5820,12.39,77.82,46.67,171.99,2456565.5,2.428,2454123.39,223
56599,3.107,0.4809,8.94,0.86,155.96,254.16,2456599.5,1.613,2457187.50,74
58106,3.714,0.4238,15.98,39.06,185.90,179.85,2458106.5,2.140,2456800.46,801
59228,2.795,0.8117,23.38,257.79,210.74,357.60,2459228.5,0.526,2459239.89,238
58407,4.115,0.1952,31.79,160.33,346.46,259.14,2458407.5,3.312,2459261.69,196
57335,4.005,0.4557,3.37,355.80,134.67,123.50,2457335.5,2.180,2456331.04,136
58510,3.35,0.5546,8.13,111.36,129.40,228.87,2458510.5,1.492,2459326.41,277
55755,5.102,0.6641,5.78,277.90,306.82,38.46,2455755.5,1.714,2455305.81,741
57610,3.523,0.2784,2.80,40.43,187.21,76.58,2457610.5,2.542,2457096.75,260
56076,5.522,0.4946,14.44,174.09,157.79,80.59,2456076.5,2.791,2455015.38,184
55899,5.078,0.6750,10.09,55.68,259.90,70.30,2455899.5,1.650,2455083.22,108
55563,6.251,0.5083,39.60,36.05,305.94,105.61,2455563.5,3.074,2453888.65,216
55003,6.166,0.1193,8.35,33.45,81.70,70.20,2455003.5,5.430,2453912.98,75
57510,4.401,0.6928,8.64,51.62,312.45,144.60,2457510.5,1.352,2456156.08,614
57882,6.34,0.5424,16.43,210.36,200.21,261.46,2457882.5,2.901,2459478.54,407
58425,3.188,0.1607,17.77,280.52,119.54,51.76,2458425.5,2.676,2458126.55,98
58080,3.171,0.3130,11.85,252.39,99.94,20.59,2458080.5,2.178,2457962.52,434
57957,3.483,0.5190,8.51,299.32,36.94,148.79,2457957.5,1.676,2456976.08,124
55325,3.493,0.5067,7.75,325.15,72.06,83.38,2455325.5,1.723,2454773.34,575
56735,3.107,0.4996,4.47,54.70,94.56,212.67,2456735.5,1.555,2457554.10,314
57963,3.442,0.4881,22.67,203.27,199.42,106.30,2457963.5,1.762,2457274.86,513
59211,3.037,0.2425,10.07,239.21,105.38,314.18,2459211.5,2.300,2459457.53,68
58239,4.153,0.2704,6.31,289.05,126.78,211.75,2458239.5,3.030,2459512.57,161
58404,3.018,0.3186,18.89,98.56,244.37,168.32,2458404.5,2.056,2457509.16,88
55481,5.86,0.6720,20.21,87.43,283.01,77.14,2455481.5,1.922,2454371.25,111
57947,4.56,0.2522,3.69,245.90,206.64,171.22,2457947.5,3.410,2456255.84,102
55932,3.822,0.4218,8.34,260.46,58.68,323.93,2455932.5,2.210,2456205.93,128
55214,3.359,0.5098,6.96,59.10,337.65,57.49,2455214.5,1.646,2454855.46,154
55763,8.579,0.7591,12.33,328.98,183.27,206.74,2455763.5,2.067,2459670.91,580
-732091,,1.0000,71.00,330.00,261.00,,1667909.5,0.430,1667909.50,4
-694504,,1.0000,110.00,170.00,17.00,,1705496.5,0.220,1705496.50,
-590969,,1.0000,44.00,214.00,82.00,,1809031.5,0.370,1809031.50,
-536248,,1.0000,36.00,356.00,23.00,,1863752.5,0.920,1863752.50,3
-532788,,1.0000,32.00,38.00,47.00,,1867212.5,0.210,1867212.50,
-525991,,1.0000,110.00,310.00,240.00,,1874009.5,0.350,1874009.50,
-517154,,1.0000,106.00,271.00,178.00,,1882846.5,1.530,1882846.50,
-481764,,1.0000,19.00,33.00,246.00,,1918236.5,0.160,1918236.50,
-472381,,1.0000,121.00,180.00,79.00,,1927619.5,0.830,1927619.50,
-471241,,1.0000,4.00,301.80,34.90,,1928759.2,0.870,1928759.20,4
-469206,,1.0000,54.00,155.00,342.00,,1930794.5,0.730,1930794.50,3
-397544,,1.0000,117.00,110.70,88.00,,2002456.3,0.580,2002456.30,4
-380472,,1.0000,120.00,315.00,202.00,,2019528.5,1.100,2019528.50,
-361843,,1.0000,65.00,321.00,277.00,,2038157.5,0.420,2038157.50,3
-348276,,1.0000,140.00,70.00,50.00,,2051724.5,0.200,2051724.50,4
-327576,,1.0000,119.00,2.00,85.00,,2072424.5,0.630,2072424.50,3
-308484,,1.0000,117.00,174.00,84.00,,2091516.5,0.560,2091516.50,3
-306880,,1.0000,35.00,185.00,197.00,,2093120.5,0.620,2093120.50,4
-284219,,1.0000,6.90,322.90,73.60,,2115781.4,0.681,2115781.40,4
-280038,,1.0000,124.00,114.00,62.00,,2119962.5,0.770,2119962.50,3
-277999,,1.0000,41.00,352.00,298.00,,2122001.5,0.300,2122001.50,4
-273378,,1.0000,137.00,321.00,358.00,,2126622.5,0.830,2126622.50,3
-265237,,1.0000,106.30,213.20,114.20,,2134763.2,0.736,2134763.20,3
-259974,,1.0000,110.00,282.00,300.00,,2140026.5,0.120,2140026.50,
-229323,,1.0000,16.00,303.70,181.00,,2170677.3,0.860,2170677.30,3
-226012,,1.0000,75.30,135.10,331.40,,2173988.1,0.668,2173988.10,4
-224116,,1.0000,20.00,180.00,87.00,,2175884.5,0.500,2175884.50,
-217066,,1.0000,16.40,151.04,159.71,,2182934.8,0.825,2182934.79,7
-206374,,1.0000,30.00,89.00,313.00,,2193626.5,0.780,2193626.50,
-204393,,1.0000,111.00,116.94,103.89,,2195607.3,0.318,2195607.31,3
-202622,,1.0000,65.00,88.70,25.00,,2197379.0,0.840,2197379.00,
-202273,,1.0000,99.00,106.00,56.00,,2197727.5,0.650,2197727.50,
-198352,,1.0000,125.30,176.30,27.30,,2201648.6,1.650,2201648.60,6
-190438,,1.0000,143.60,97.61,79.61,,2209562.4,0.749,2209562.35,7
-189374,,1.0000,176.48,187.63,32.44,,2210626.1,1.136,2210626.12,3
-187447,,1.0000,23.00,150.00,210.00,,2212553.5,0.890,2212553.50,
-185168,,1.0000,7.00,264.00,165.00,,2214832.5,1.010,2214832.50,3
-181417,,1.0000,155.00,291.00,348.00,,2218583.5,0.300,2218583.50,3
-179156,,1.0000,131.00,217.00,90.00,,2220844.5,0.480,2220844.50,
-176146,,1.0000,76.00,300.70,81.00,,2223854.2,0.550,2223854.20,3
-172775,,1.0000,103.00,289.00,182.00,,2227225.5,0.790,2227225.50,3
-166783,,1.0000,55.00,126.00,91.00,,2233217.5,0.380,2233217.50,
-155228,,1.0000,103.98,104.25,189.39,,2244772.8,0.493,2244772.77,3
-153220,,1.0000,81.00,192.00,140.00,,2246780.5,0.120,2246780.50,3
-149352,,1.0000,155.68,268.81,356.69,,2250648.4,0.327,2250648.37,20
-146756,,1.0000,13.25,257.53,194.60,,2253245.0,0.703,2253244.98,3
-146554,,1.0000,7.33,187.55,183.28,,2253446.6,0.770,2253446.60,3
-146098,,1.0000,69.00,117.00,258.00,,2253902.5,0.490,2253902.50,
-144732,,1.0000,130.00,316.00,137.00,,2255268.5,0.250,2255268.50,
-142476,,1.0000,138.00,106.70,91.00,,2257524.8,0.850,2257524.80,3
-141235,,1.0000,170.87,292.87,245.73,,2258765.9,0.486,2258765.94,3
-134362,,1.0000,51.65,295.89,129.84,,2265638.5,0.738,2265638.47,3
-131182,,1.0000,16.00,329.00,42.00,,2268818.5,0.950,2268818.50,3
-130948,,1.0000,99.00,305.00,352.00,,2269052.5,1.110,2269052.50,3
-128636,,1.0000,115.00,155.70,200.00,,2271364.0,0.840,2271364.00,3
-119088,,1.0000,32.59,93.81,24.53,,2280912.3,0.519,2280912.33,3
-118849,,1.0000,149.59,125.42,21.40,,2281151.9,0.255,2281151.92,10
-117190,,1.0000,42.46,356.20,287.70,,2282810.8,0.148,2282810.82,5
-116691,,1.0000,18.60,55.10,174.50,,2283309.1,0.961,2283309.10,3
-110501,,1.0000,32.37,181.44,100.87,,2289499.2,0.491,2289499.19,36
-109984,,1.0000,42.00,212.00,94.00,,2290016.5,0.500,2290016.50,3
-109627,,1.0000,110.94,341.21,119.60,,2290373.5,0.281,2290373.54,7
-102644,,1.0000,104.88,31.24,255.67,,2297356.9,0.177,2297356.95,24
-101549,,1.0000,64.61,24.95,89.37,,2298451.5,0.602,2298485.49,10
-100991,,1.0000,118.54,233.03,331.89,,2299009.4,0.169,2299009.41,3
-99718,,1.0000,6.13,43.14,331.78,,2300282.5,1.095,2300250.03,28
-98166,,1.0000,150.45,171.34,307.67,,2301834.0,0.568,2301834.03,32
-96910,,1.0000,87.91,169.92,12.07,,2303090.6,0.089,2303090.57,3
-95807,,1.0000,128.08,335.96,59.41,,2304193.2,0.567,2304193.21,3
-87749,,1.0000,21.49,298.84,24.80,,2312251.1,0.513,2312251.13,7
-87678,,1.0000,8.40,229.50,155.90,,2312322.4,0.744,2312322.40,6
-87666,,1.0000,37.20,81.00,287.44,,2312334.4,0.390,2312334.35,42
-79976,,1.0000,61.70,219.70,237.40,,2320024.9,0.816,2320024.90,4
-75243,,1.0000,79.46,93.00,300.19,,2324757.7,0.848,2324757.65,54
-72246,,1.0000,33.02,86.56,33.45,,2327754.9,0.443,2327754.88,3
-70838,,1.0000,158.70,86.05,310.68,,2329162.5,1.026,2329162.48,30
-70697,,1.0000,103.89,232.70,156.09,,2329303.2,0.106,2329303.22,8
-69658,,1.0000,144.38,3.21,109.81,,2330342.6,0.067,2330342.58,15
-68194,,1.0000,82.97,302.69,109.52,,2331806.4,0.695,2331806.45,34
-66302,,1.0000,100.93,241.32,99.16,,2333698.0,0.281,2333698.03,10
-65000,444.4,1.0000,60.68,276.63,350.61,-0.00,2335000.5,0.006,2335019.99,30
-64043,,1.0000,96.74,177.84,87.81,,2335957.1,0.560,2335957.09,
-63712,,1.0000,65.42,272.60,330.30,,2336288.3,0.958,2336288.26,
-62883,,1.0000,34.97,358.44,81.91,,2337117.8,0.336,2337117.83,3
-61711,,1.0000,63.20,283.75,78.13,,2338289.2,0.064,2338289.16,4
-59558,,1.0000,93.59,286.02,59.12,,2340442.3,0.042,2340442.27,13
-58468,,1.0000,169.09,70.28,151.38,,2341532.0,0.729,2341532.02,3
-58380,,1.0000,109.42,325.89,109.52,,2341620.4,0.749,2341620.40,3
-57373,,1.0000,138.37,302.81,164.95,,2342627.4,0.593,2342627.41,3
-57226,,1.0000,4.38,193.29,309.64,,2342774.6,0.647,2342774.61,5
-55807,,1.0000,55.27,17.28,59.43,,2344193.2,0.427,2344193.21,6
-55127,,1.0000,88.65,56.92,27.16,,2344874.0,0.859,2344873.99,4
-51440,,1.0000,148.84,131.90,6.31,,2348560.9,1.025,2348560.91,13
-49358,,1.0000,130.03,18.10,331.38,,2350642.6,0.999,2350642.63,15
-47269,,1.0000,77.09,314.39,10.40,,2352731.1,4.051,2352731.15,3
-45850,,1.0000,23.79,271.05,187.89,,2354150.7,0.103,2354150.66,4
-44484,,1.0000,18.33,230.12,99.46,,2355516.3,0.223,2355516.35,15
-43616,,1.0000,124.26,211.04,104.75,,2356384.4,0.674,2356384.42,
-42649,,1.0000,112.95,189.20,328.04,,2357351.2,0.766,2357351.20,100
-42313,,1.0000,2.28,70.30,26.25,,2357687.8,0.838,2357687.85,4
-42060,,1.0000,134.41,9.63,119.05,,2357940.6,0.523,2357940.65,12
-41897,,1.0000,47.14,49.30,151.49,,2358103.3,0.222,2358103.34,76
-40800,,1.0000,100.86,150.85,230.29,,2359200.4,2.199,2359200.42,30
-40378,,1.0000,94.53,236.38,17.83,,2359622.8,0.841,2359622.81,20
-40327,,1.0000,67.08,36.64,245.67,,2359673.9,0.625,2359673.89,3
-39713,,1.0000,132.00,303.00,285.00,,2360287.5,0.200,2360287.50,3
-36915,,1.0000,12.83,217.68,268.69,,2363085.3,0.337,2363085.33,16
-36682,,1.0000,68.30,234.21,36.77,,2363318.1,0.215,2363318.14,
-36129,,1.0000,175.13,83.55,301.73,,2363871.8,0.966,2363871.84,
-36148,,1.0000,79.08,143.01,273.93,,2363852.0,0.801,2363852.00,19
-35235,,1.0000,85.67,351.87,115.48,,2364765.3,1.009,2364765.33,3
-34713,,1.0000,72.50,359.75,88.57,,2365287.9,0.498,2365287.87,4
-34610,,1.0000,127.09,123.39,104.86,,2365390.6,0.555,2365390.57,
-33874,,1.0000,139.15,247.41,100.88,,2366126.4,0.505,2366126.36,16
-33800,2.665,0.8476,7.87,76.26,178.70,1.15,2366200.5,0.406,2366195.41,22
-32546,163.5,0.9992,40.73,178.29,329.12,0.00,2367454.6,0.123,2367454.62,37
-32236,3.153,0.7861,1.55,134.47,225.02,-0.01,2367764.5,0.674,2367764.54,130
-32135,,1.0000,148.56,111.94,260.38,,2367865.2,0.528,2367865.23,4
-31987,,1.0000,11.29,31.00,76.23,,2368013.5,0.902,2368013.13,100
-31117,,1.0000,61.22,124.24,314.12,,2368883.6,1.127,2368883.61,4
-30773,,1.0000,82.98,183.97,136.53,,2369227.4,1.429,2369227.45,
-29114,,1.0000,32.44,28.14,62.17,,2370886.5,0.713,2370830.08,300
-28476,,1.0000,107.92,145.08,255.16,,2371524.8,0.515,2371524.85,3
-28535,,1.0000,126.18,127.23,237.83,,2371465.8,0.099,2371465.75,3
-28255,,1.0000,81.72,86.06,156.21,,2371745.2,0.776,2371745.19,12
-28110,,1.0000,152.80,80.48,61.39,,2371890.5,0.961,2371890.52,4
-27327,,1.0000,128.86,59.86,336.12,,2372673.2,0.708,2372673.20,16
-26955,,1.0000,70.24,267.21,205.63,,2373045.3,1.143,2373045.33,9
-26884,120.7,0.9965,92.64,67.69,127.20,0.00,2373116.4,0.427,2373116.41,25
-26426,,1.0000,50.89,197.40,325.05,,2373574.5,0.411,2373571.88,144
-26122,,1.0000,131.72,109.85,99.16,,2373878.8,0.349,2373878.83,
-25572,,1.0000,167.51,159.93,57.84,,2374428.3,1.063,2374428.31,9
-25141,,1.0000,148.07,179.12,115.95,,2374859.2,0.758,2374859.21,4
-25015,,1.0000,116.15,36.12,119.48,,2374985.2,0.798,2374985.24,
-24413,,1.0000,140.21,193.60,154.35,,2375587.5,1.293,2375587.54,7
-24064,,1.0000,131.00,286.16,147.17,,2375936.2,0.966,2375936.20,
-23737,,1.0000,51.94,5.17,69.34,,2376263.5,1.505,2376263.50,24
-23752,,1.0000,119.64,111.38,239.81,,2376248.8,0.403,2376248.84,
-22872,,1.0000,115.17,19.90,184.30,,2377128.8,1.580,2377128.77,16
-22409,,1.0000,129.43,332.09,279.68,,2377591.1,0.525,2377591.11,12
-22140,,1.0000,43.78,124.92,343.00,,2377860.5,0.485,2377860.51,9
-21869,,1.0000,137.75,252.28,215.88,,2378131.9,0.775,2378131.91,6
-21619,,1.0000,129.06,102.33,95.83,,2378381.2,0.840,2378381.19,
-21510,,1.0000,103.00,329.61,136.47,,2378490.9,0.626,2378490.90,6
-20919,,1.0000,159.27,45.31,219.84,,2379081.6,0.256,2379081.56,11
-20522,,1.0000,57.01,313.01,21.85,,2379478.9,1.094,2379478.86,135
-20000,,1.0000,56.45,179.53,331.95,,2380000.6,1.071,2380000.59,10
-18951,,1.0000,144.95,324.99,225.21,,2381049.9,1.082,2381049.91,35
-18687,143.2,0.9955,63.18,269.48,4.10,0.00,2381313.7,0.646,2381313.74,70
-18450,,1.0000,134.30,325.64,253.74,,2381551.0,0.390,2381550.95,10
-18389,,1.0000,140.71,26.88,131.56,,2381611.2,0.608,2381611.17,3
-17573,,1.0000,62.95,311.50,114.92,,2382427.2,0.970,2382427.24,10
-17240,212.4,0.9951,106.93,143.05,65.41,-0.00,2382760.5,1.035,2382768.26,1000
-17172,82.88,0.9809,31.26,95.63,314.50,-0.00,2382828.0,1.582,2382828.04,69
-16693,,1.0000,158.85,243.15,170.56,,2383307.5,0.699,2383307.52,30
-16617,,1.0000,99.06,45.27,205.16,,2383383.6,1.215,2383383.59,13
-15600,,1.0000,43.11,325.83,304.33,,2384400.3,0.049,2384400.35,3
-14838,,1.0000,89.75,73.00,112.36,,2385162.5,1.198,2385126.97,26
-14592,,1.0000,116.91,92.54,348.11,,2385408.9,0.855,2385408.93,21
-14387,,1.0000,80.75,276.23,13.42,,2385613.5,0.342,2385613.72,400
-13754,,1.0000,106.46,51.18,169.21,,2386246.5,0.092,2386246.54,
-13344,,1.0000,126.40,179.93,344.69,,2386656.6,0.504,2386656.58,18
-13273,,1.0000,143.69,100.24,237.78,,2386727.8,0.847,2386727.83,11
-13160,310.8,0.9963,127.34,95.24,181.11,0.00,2386840.5,1.145,2386827.77,456
-12694,,1.0000,103.82,305.51,28.49,,2387306.5,0.227,2387239.43,200
-12546,,1.0000,125.43,236.80,334.08,,2387454.5,0.592,2387454.52,33
-12466,,1.0000,54.60,281.74,85.23,,2387534.1,1.050,2387534.07,150
-12240,246.6,0.9964,123.34,22.58,106.19,-0.00,2387760.5,0.889,2387777.52,132
-12040,271.6,0.9954,146.44,218.13,256.92,-0.00,2387960.5,1.241,2387971.69,275
-12143,,1.0000,89.67,195.38,177.30,,2387857.7,0.883,2387857.71,3
-11897,,1.0000,39.99,200.06,279.38,,2388104.0,2.008,2388103.96,59
-11720,340.1,0.9975,25.95,46.40,13.81,0.00,2388280.5,0.853,2388273.98,300
-11686,,1.0000,90.62,237.55,279.58,,2388314.4,0.027,2388314.41,28
-11608,,1.0000,102.39,186.99,151.03,,2388392.9,0.506,2388392.91,13
-11389,,1.0000,125.88,152.10,258.70,,2388611.7,0.138,2388611.67,3
-10426,,1.0000,21.26,208.76,5.80,,2389574.5,0.921,2389552.30,300
-10186,,1.0000,135.26,340.24,26.89,,2389814.7,0.126,2389814.66,61
-9613,,1.0000,136.67,74.83,204.63,,2390387.5,1.183,2390452.57,32
-9198,,1.0000,7.35,325.59,259.58,,2390802.2,0.458,2390802.19,15
-8994,,1.0000,5.98,229.04,49.99,,2391006.8,0.513,2391006.79,11
-8635,,1.0000,170.88,60.77,210.56,,2391365.2,2.040,2391365.21,38
-6891,,1.0000,53.07,122.18,72.27,,2393109.5,0.618,2393109.48,59
-6840,180.8,0.9932,120.78,239.07,156.62,-0.01,2393160.5,1.220,2393178.12,78
-6802,,1.0000,79.85,188.27,138.04,,2393198.4,0.749,2393198.44,24
-6560,43.45,0.9659,57.90,251.21,133.51,0.06,2393440.5,1.480,2393423.57,81
-5815,,1.0000,106.42,210.01,240.49,,2394186.0,0.505,2394185.96,24
-5741,64.27,0.9999,144.35,3.53,82.64,0.00,2394259.4,0.006,2394259.41,200
-5673,,1.0000,52.72,159.44,124.25,,2394327.1,1.616,2394327.06,63
